Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Avg Time Per Page,Timespend,Return
10,1.5155686058525966,0.2020205093701792,Referral,2.32471347104781,0.232471347104781,3.8402820769004067,1
6,1.386123238718154,0.0432573530151278,Paid,4.610230193561064,0.768371698926844,5.996353432279218,0
1,1.0055807352076287,0.1997875642168453,Organic,0.4319418185812458,0.4319418185812458,1.4375225537888745,0
6,7.282892016627036,0.2030255384627457,Referral,2.0630631872177685,0.34384386453629473,9.345955203844804,0
2,4.17004454286446,0.2839999883276237,Referral,1.1641718333373097,0.5820859166686548,5.33421637620177,0
4,0.1981731490055395,0.1627385033704271,Organic,0.8875926436248268,0.2218981609062067,1.0857657926303663,0
5,3.762510092897937,0.5560661362585096,Paid,6.638986577006305,1.327797315401261,10.401496669904242,1
8,2.2478775219384444,0.1474134250558769,Direct,5.649883601892057,0.7062354502365071,7.897761123830501,1
4,6.933905755151785,0.1301053644429231,Organic,1.4062526233431154,0.35156315583577885,8.3401583784949,0
2,1.1260254908501035,0.4661921048813842,Paid,6.854873677809125,3.4274368389045624,7.980899168659228,1
1,2.561088857434516,0.2835080882004394,Paid,7.175534730789437,7.175534730789437,9.736623588223953,1
8,2.083976616215979,0.7427343676647191,Social,8.168886875883022,1.0211108594853777,10.252863492099001,0
8,2.01745186650932,0.1713545747406588,Social,7.289645091970599,0.9112056364963249,9.307096958479919,1
4,1.826999400031505,0.1560354154544281,Social,3.9317844808561193,0.9829461202140298,5.758783880887624,0
1,0.6906158132517364,0.0483280372632929,Organic,2.280971104282326,2.280971104282326,2.9715869175340623,1
9,4.228196752674004,0.2239367671304641,Organic,5.614024144372839,0.623780460485871,9.842220897046843,1
4,1.8008073190898544,0.2725932921829488,Organic,2.4415588985258982,0.6103897246314746,4.242366217615753,0
2,9.547362292203726,0.0581616539944044,Referral,4.070258709642832,2.035129354821416,13.617621001846558,1
4,0.9065944774283284,0.3097016794624646,Referral,2.1991246766445967,0.5497811691611492,3.105719154072925,1
3,3.4441372636106884,0.1815691993797054,Direct,3.0667325165421184,1.022244172180706,6.510869780152807,1
8,8.476302106080093,0.2118023972984949,Paid,1.1218538335607893,0.14023172919509866,9.598155939640883,0
9,3.267099849693404,0.2468698250968819,Referral,5.358929093955682,0.5954365659950758,8.626028943649086,0
4,6.150182035531229,0.2768032840539835,Paid,4.25595591167178,1.063988977917945,10.406137947203009,0
4,5.271743011145087,0.1137556889177729,Organic,0.7922270466769912,0.1980567616692478,6.063970057822079,0
5,1.3394131499918038,0.1930199682499604,Paid,2.456323634864829,0.4912647269729658,3.795736784856633,1
11,2.749801889208837,0.2820869467769443,Paid,6.102849997976066,0.5548045452705515,8.852651887184903,0
8,0.5097374299864006,0.3782957271670144,Direct,1.410717462086181,0.17633968276077264,1.9204548920725817,0
6,2.300548331722337,0.2989155713999021,Organic,1.4511579982676948,0.24185966637794912,3.751706329990032,1
2,0.7857387890789805,0.2281477022743608,Direct,2.682372421623136,1.341186210811568,3.4681112107021166,0
8,4.084650888027324,0.1316224178036897,Paid,1.841087133474648,0.230135891684331,5.925738021501972,1
7,2.2527002287576274,0.5842600215963816,Organic,9.13028532789846,1.3043264754140655,11.382985556656086,1
6,1.589145553524472,0.6709302615292949,Organic,1.834258587268012,0.30570976454466864,3.423404140792484,0
5,0.9391928625744989,0.1193121587417355,Organic,2.0654248898696914,0.4130849779739383,3.00461775244419,0
3,19.932671644454164,0.2504335785475571,Paid,0.1883091063595018,0.06276970211983393,20.120980750813665,1
5,0.2232349684113499,0.668761499542735,Organic,2.605130186347594,0.5210260372695188,2.828365154758944,0
3,0.133613797008978,0.1885022096221665,Paid,5.557134103755436,1.8523780345851453,5.690747900764414,1
3,0.7348541198995853,0.3527275866457332,Direct,5.21866899447552,1.7395563314918399,5.9535231143751055,0
7,10.62888344703717,0.335824663025377,Referral,5.404504098887586,0.772072014126798,16.033387545924757,0
4,11.623916980085916,0.3189075701299525,Social,4.93517043826098,1.233792609565245,16.559087418346895,0
4,3.192004258370389,0.571462120666653,Organic,10.283723826334375,2.570930956583594,13.475728084704764,0
6,6.363458474660382,0.2764307475143691,Paid,3.99512568618681,0.665854281031135,10.358584160847192,1
6,0.7222493977213835,0.2339367907638836,Organic,2.026807168101892,0.3378011946836487,2.7490565658232757,1
3,10.731165790327411,0.2927840596995822,Social,2.152462892897565,0.717487630965855,12.883628683224977,0
4,0.4621990256398852,0.2339065019873119,Organic,2.5192943555469047,0.6298235888867262,2.98149338118679,0
6,0.3198345207357684,0.4014360576913124,Paid,1.6784727296903073,0.27974545494838454,1.9983072504260757,1
6,0.3570653527256491,0.0968991597781652,Paid,4.289220611787676,0.7148701019646126,4.646285964513325,0
6,2.5538126902704508,0.1713651506078364,Paid,5.799863509264837,0.9666439182108061,8.353676199535288,0
6,4.555699992895642,0.2520823711972731,Social,2.2618347867320323,0.3769724644553387,6.817534779627675,1
3,1.370277628999542,0.3612378623906861,Organic,7.039498417755588,2.346499472585196,8.40977604675513,1
5,11.435988416391684,0.1880242808593828,Organic,1.0911494516953455,0.2182298903390691,12.52713786808703,1
2,1.7097113097313883,0.3823096672934226,Social,0.428272649239218,0.214136324619609,2.1379839589706062,1
5,0.4891403267280808,0.2171611027519536,Paid,2.1942525874331005,0.4388505174866201,2.6833929141611814,1
3,1.881891517938734,0.6925246874236849,Paid,0.4945827690986952,0.1648609230328984,2.3764742870374294,1
3,3.409289828062108,0.3149832021188996,Organic,1.5270545250011271,0.5090181750003757,4.936344353063236,0
5,5.355408405115589,0.5915975371249916,Social,3.645431127751162,0.7290862255502324,9.00083953286675,0
11,1.8417233769120311,0.3488735400555991,Direct,0.708657769341896,0.064423433576536,2.550381146253927,0
7,2.7013025377192537,0.1142665936244434,Referral,3.41478212590535,0.48782601798647857,6.116084663624603,0
7,0.9332398905190636,0.1059476153861709,Social,1.882114875991712,0.2688735537131017,2.8153547665107754,0
4,3.1146677775921257,0.2407469834451064,Paid,4.90528805434571,1.2263220135864275,8.019955831937835,1
1,12.800087853469265,0.4449601962415107,Organic,0.8538104515025091,0.8538104515025091,13.653898304971774,1
4,0.1508926527701776,0.1790937755682807,Organic,1.8821197343453988,0.4705299335863497,2.0330123871155763,1
5,6.528668115167047,0.0652537891513555,Referral,1.643101105474955,0.328620221094991,8.171769220642002,1
4,2.478544680553552,0.6054696532348073,Paid,3.656915549755851,0.9142288874389628,6.135460230309404,0
4,0.8714526225525071,0.0976461442281868,Social,2.046011281918421,0.5115028204796053,2.917463904470928,0
7,9.29593469717386,0.2586434995268425,Referral,4.819333440830914,0.6884762058329877,14.115268138004776,0
6,1.9811938353786664,0.2460130428997333,Direct,3.733268038881221,0.6222113398135368,5.714461874259888,1
8,1.20901055345736,0.0492253812461713,Paid,3.096045273457712,0.387005659182214,4.305055826915073,0
4,0.6008369535657833,0.3646355484271209,Paid,2.567608101336269,0.6419020253340673,3.1684450549020524,1
3,0.8409367304635696,0.1613484919993124,Organic,9.548385899210404,3.182795299736801,10.389322629673973,1
0,5.366573796927632,0.0987474747508386,Paid,3.387571946905956,inf,8.754145743833588,1
4,2.858942023066165,0.6778840304774143,Social,4.182923860959159,1.0457309652397897,7.041865884025324,0
1,7.334023096854362,0.4741981953561811,Organic,4.123284818639506,4.123284818639506,11.457307915493868,0
4,0.7917734062757695,0.2456533766590818,Direct,2.0634054030636304,0.5158513507659076,2.8551788093394,0
3,0.387384129464579,0.6226141161062048,Direct,0.4212503607009368,0.14041678690031226,0.8086344901655158,0
5,0.0183184066037792,0.0911719121946397,Paid,9.033040065123693,1.8066080130247386,9.051358471727472,0
6,2.126988571344412,0.2144379099068057,Organic,2.2998286375864265,0.38330477293107107,4.426817208930839,1
6,19.14363616674827,0.2966931452587947,Organic,4.029733719517904,0.6716222865863174,23.173369886266173,1
4,3.561988908395875,0.4255518257439662,Organic,9.397374058711495,2.349343514677874,12.95936296710737,1
4,1.1062191168129187,0.3182140305446056,Organic,2.125564078972852,0.531391019743213,3.231783195785771,1
5,6.283265557650805,0.2082926616312743,Paid,2.702707577204844,0.5405415154409688,8.985973134855648,1
1,4.565961053473921,0.0666250575092864,Organic,7.329865600830677,7.329865600830677,11.895826654304598,0
9,0.0466056451914906,0.2677183101965148,Referral,1.9500596128480725,0.2166732903164525,1.9966652580395632,0
7,5.092521045617595,0.1379065758315013,Organic,1.1852224842865209,0.16931749775521726,6.277743529904115,1
5,1.0722832126724082,0.0973960609312703,Organic,0.6628541922626268,0.13257083845252535,1.735137404935035,1
4,0.4864045318639831,0.2985284239173358,Paid,15.277744182600282,3.8194360456500704,15.764148714464264,1
5,0.7698328148770361,0.2614264534575827,Direct,8.675913615553357,1.7351827231106713,9.445746430430393,1
4,1.89660672544627,0.1754444920616157,Referral,0.2189271916390193,0.054731797909754826,2.115533917085289,0
1,1.6594667175130051,0.5603909610116199,Paid,5.42036866017228,5.42036866017228,7.079835377685285,1
3,1.0227730551542933,0.315658744979966,Social,9.181610397588848,3.060536799196283,10.20438345274314,1
7,0.5670175005843128,0.0853661356202193,Referral,3.098959491072863,0.4427084987246947,3.6659769916571756,0
6,4.309364340470951,0.2116302088178915,Social,2.375374489354171,0.3958957482256951,6.684738829825122,1
10,13.848627799622406,0.5901712743731661,Organic,2.5160020909499887,0.25160020909499886,16.364629890572395,1
4,4.512418531781712,0.4428854225811574,Social,8.286734015263805,2.0716835038159513,12.799152547045518,1
5,1.052662176823812,0.7290190637993533,Organic,1.5695427843802006,0.31390855687604013,2.6222049612040124,1
6,0.8423535914937317,0.3050694681212426,Direct,1.5979717733482457,0.26632862889137426,2.4403253648419776,0
6,0.7364200836963657,0.3239916578141213,Organic,1.579078849879679,0.26317980831327986,2.3154989335760447,0
8,0.4409619549347823,0.2000359885642038,Direct,0.1266786251737865,0.015834828146723313,0.5676405801085688,0
4,2.404406559638673,0.3816022206636502,Direct,2.454699278382888,0.613674819595722,4.859105838021561,1
3,2.789650884007928,0.1381603172640159,Organic,7.519666599475824,2.506555533158608,10.309317483483753,1
3,3.6674559313233335,0.0622177295668734,Direct,4.517620226187543,1.5058734087291812,8.185076157510878,0
9,3.4203038692665224,0.3848006424560447,Organic,4.9731416435114655,0.5525712937234961,8.393445512777987,0
7,1.037346224364969,0.5297099546730135,Organic,4.086094249348685,0.583727749906955,5.123440473713654,0
2,1.202825584574425,0.1286793617121012,Paid,2.7626756014118965,1.3813378007059482,3.965501185986321,0
2,3.4325353265787646,0.1689423735077224,Direct,2.868581360105797,1.4342906800528985,6.301116686684562,0
4,1.2898004806324557,0.3153849818260031,Paid,4.169699528625482,1.0424248821563704,5.459500009257937,1
6,0.7171450553448443,0.6085978594537127,Paid,2.168847911156906,0.3614746518594843,2.88599296650175,0
9,1.4068261165411695,0.0356456637678622,Referral,1.4673986877725482,0.16304429864139425,2.8742248043137177,1
11,0.9527095156092606,0.0875565378383218,Direct,2.3481537757221056,0.21346852506564595,3.3008632913313662,1
4,0.2773747313493255,0.3633124823886542,Social,1.0070768249015714,0.25176920622539284,1.284451556250897,0
7,5.318322744398779,0.326318155170276,Organic,1.6770291656278136,0.23957559508968765,6.995351910026593,1
7,5.754242186424476,0.0270534114157759,Organic,6.638585688344944,0.9483693840492776,12.39282787476942,1
3,0.744423847612055,0.3374209882232638,Organic,2.718704156046168,0.9062347186820561,3.4631280036582233,1
7,0.2008954274899525,0.2242165482639808,Referral,4.06143472853417,0.5802049612191672,4.262330156024123,1
5,4.027721791665359,0.139117050170579,Organic,4.541280780616437,0.9082561561232874,8.569002572281796,1
2,0.7129775323206926,0.0883198117422348,Organic,3.3155983868544743,1.6577991934272371,4.028575919175167,1
9,1.4998325728202804,0.1966321472929779,Social,5.935198756536383,0.6594665285040425,7.435031329356663,1
6,0.1988529395979812,0.3118584523735584,Organic,1.938400727253728,0.3230667878756213,2.1372536668517093,1
3,0.7695953003540608,0.2876526644100095,Paid,4.189476220984078,1.3964920736613593,4.959071521338139,0
6,4.723693535249781,0.4394393456785082,Organic,1.3150525171759306,0.21917541952932176,6.0387460524257115,0
3,4.894996069473592,0.1555360239276425,Organic,0.2298597535260683,0.07661991784202277,5.124855822999661,1
2,0.696117090420564,0.2793581155568478,Organic,1.8465073703716204,0.9232536851858102,2.5426244607921844,1
8,1.2280301597320016,0.594753889789904,Paid,2.860158279596624,0.357519784949578,4.088188439328626,0
4,0.4324371571693925,0.0777197537654494,Social,1.3983576176714627,0.3495894044178657,1.8307947748408553,1
5,0.2312024625271759,0.2592730958012745,Organic,9.031336936623749,1.8062673873247497,9.262539399150924,0
4,14.550035255648528,0.2393978285026633,Organic,2.962171481198524,0.740542870299631,17.51220673684705,1
3,3.197801830243491,0.245629466751185,Social,5.103537225584193,1.701179075194731,8.301339055827684,0
4,2.3432905075376818,0.149166535042693,Social,7.753619465154563,1.9384048662886408,10.096909972692245,1
3,4.35087988876836,0.228274051183957,Social,3.3552759972636825,1.1184253324212274,7.706155886032043,1
11,5.499191484346722,0.5400853840631544,Direct,1.9436767160311128,0.17669788327555572,7.442868200377834,1
6,4.93076488589113,0.4069598520242714,Social,1.177187518886825,0.19619791981447085,6.107952404777955,0
5,0.0500332592427265,0.5904955134372997,Paid,0.6826619869544746,0.1365323973908949,0.7326952461972011,0
5,0.6203637292718378,0.4428815420043864,Social,5.447255671204466,1.0894511342408932,6.067619400476304,1
5,3.191809239001061,0.2452956032122946,Paid,5.882262925825138,1.1764525851650276,9.074072164826198,0
3,1.4136579731701806,0.2642058384641418,Organic,7.975180224437925,2.658393408145975,9.388838197608106,1
6,12.133690563589752,0.5442898020526039,Organic,7.0440213198107005,1.1740035533017834,19.177711883400452,0
4,3.2845014420525382,0.1340960959365186,Organic,9.701280769698345,2.425320192424586,12.985782211750884,0
5,9.408357936098298,0.2012107282439632,Organic,5.913383230339378,1.1826766460678757,15.321741166437675,1
3,0.6748598698830647,0.3253536887747457,Organic,3.785419929918918,1.261806643306306,4.460279799801983,1
7,5.984353420234602,0.2165087424575855,Organic,2.255782293121435,0.32225461330306215,8.240135713356038,1
3,1.1629594376820385,0.2823162474382105,Social,3.0343585567347726,1.0114528522449242,4.197317994416811,1
6,13.68771408538348,0.1865551154000014,Direct,3.320067856128639,0.5533446426881065,17.007781941512118,1
7,0.5148167548444545,0.2348386120232133,Paid,8.782333223982176,1.2546190319974537,9.297149978826631,1
1,2.1791181716836228,0.095631588498239,Social,7.198770264251627,7.198770264251627,9.377888435935251,1
6,4.722857170032801,0.2168569879349193,Organic,1.6207156784526642,0.2701192797421107,6.343572848485465,0
4,1.7002968848786597,0.2765028001181422,Direct,4.216836408559773,1.0542091021399433,5.917133293438433,0
2,1.893809429989704,0.2186002910215268,Paid,5.191202248444406,2.595601124222203,7.08501167843411,0
2,12.883321280056784,0.1368309567216419,Organic,4.800778579200129,2.4003892896000645,17.68409985925691,0
5,1.6617638862150348,0.2439664512619045,Organic,2.4324191236281307,0.4864838247256261,4.0941830098431655,1
5,2.7795694695740187,0.1557763936790235,Organic,3.195103579537144,0.6390207159074288,5.974673049111162,1
3,0.168250015613305,0.117039081001846,Organic,6.408842254695235,2.1362807515650784,6.5770922703085395,1
5,5.539472256810594,0.3753541366560025,Organic,2.556478473615184,0.5112956947230368,8.095950730425779,1
11,3.1338048877652263,0.0791367361157516,Organic,1.3894619294308612,0.12631472085735101,4.523266817196087,1
2,1.5526450263637124,0.2049433720840506,Organic,5.118529117110144,2.559264558555072,6.6711741434738565,0
6,0.0489050804292396,0.2880399236498382,Organic,3.020125557458545,0.5033542595764241,3.0690306378877845,1
5,2.687030158824596,0.3453302338960554,Direct,6.903995902798825,1.380799180559765,9.59102606162342,1
3,0.0382158638805659,0.6832384179497308,Organic,3.4126659349405104,1.1375553116468369,3.4508817988210763,0
4,0.0036130165019513,0.3439292083464597,Organic,0.1029082691759234,0.02572706729398085,0.1065212856778747,1
10,2.872108294812953,0.0772371509194351,Referral,4.04441424077956,0.40444142407795597,6.916522535592513,1
1,0.6285248096709966,0.3694480893719383,Social,4.3936434373139805,4.3936434373139805,5.022168246984977,1
8,0.639162177010426,0.4521965432256651,Organic,7.167126058193378,0.8958907572741722,7.806288235203803,1
3,3.1776402477111727,0.2692673529484156,Social,1.746011433545045,0.5820038111816817,4.923651681256217,0
5,0.1655779915044075,0.2257580255503191,Organic,2.236010886138469,0.44720217722769384,2.4015888776428764,0
4,1.128034494037654,0.2779884294795139,Organic,1.7971743787890324,0.4492935946972581,2.9252088728266865,0
11,0.4855524069698934,0.3556309879235232,Organic,6.830538606624863,0.6209580551477148,7.3160910135947566,0
3,2.603761751958596,0.4174029017923686,Referral,1.2287548131891108,0.4095849377297036,3.8325165651477064,1
4,3.2520444488038933,0.261752995237245,Organic,5.24566006801082,1.311415017002705,8.497704516814714,0
3,3.831091638637286,0.390195531658329,Referral,1.6527637056315412,0.5509212352105137,5.483855344268827,1
3,0.8840444011608877,0.0696177836821508,Organic,3.2206126405504945,1.073537546850165,4.104657041711382,0
8,0.2804597111742742,0.17383438681653,Referral,0.7430513737262472,0.0928814217157809,1.0235110849005213,1
1,0.2458554716914684,0.1860701101798191,Organic,4.989702829920985,4.989702829920985,5.235558301612453,1
5,1.666169817640769,0.0916689580156804,Paid,2.892379177669239,0.5784758355338477,4.558548995310008,0
7,8.747682185376865,0.2819320580079922,Paid,5.634663642950316,0.8049519489929022,14.382345828327182,0
3,0.7366622848046337,0.3333141108992758,Referral,4.91024155887482,1.6367471862916068,5.646903843679454,0
7,0.8901345517719352,0.5198424886831704,Organic,2.3267342270143883,0.33239060385919833,3.2168687787863233,1
5,0.3190456845294206,0.2655245199479473,Social,1.7106093494117591,0.3421218698823518,2.0296550339411796,1
7,2.7909428659271134,0.3705530018402642,Referral,3.431751959792821,0.490250279970403,6.222694825719934,0
5,3.417111279491066,0.3640367960205916,Organic,2.082350950109772,0.4164701900219544,5.499462229600838,0
7,3.0894804646142493,0.2228559989076974,Direct,10.71673502571524,1.5309621465307486,13.806215490329489,0
5,5.92265635629848,0.3156678806224363,Referral,3.348669272751401,0.6697338545502802,9.271325629049882,0
4,1.999082489140817,0.1349333470528611,Paid,7.49937805590237,1.8748445139755925,9.498460545043187,0
5,0.4331948113061926,0.4832251209799644,Organic,4.096955476406814,0.8193910952813628,4.530150287713006,1
11,1.0249584469917183,0.5272330828810553,Paid,2.849958506212204,0.2590871369283822,3.8749169532039227,1
7,3.2579469120986126,0.3418123428694055,Organic,1.6154572936524143,0.23077961337891634,4.873404205751027,1
6,2.848937439774096,0.3571396908813588,Paid,4.35157340532421,0.7252622342207017,7.2005108450983055,1
3,2.2714775513521697,0.1203473058188119,Paid,1.3817555645943769,0.4605851881981256,3.6532331159465468,0
0,3.446223802558387,0.4416641207214477,Referral,3.6993651458585584,inf,7.145588948416945,1
10,3.043289242773477,0.2206477802013589,Organic,4.443160262733929,0.44431602627339284,7.486449505507405,0
5,6.3940970494064135,0.3816198897809455,Social,2.756716975366349,0.5513433950732698,9.150814024772762,0
5,2.6457865951968778,0.2304454190745533,Organic,5.639556969886389,1.1279113939772778,8.285343565083267,0
3,4.52337118675594,0.2861900588251376,Paid,2.160461191672482,0.720153730557494,6.683832378428422,1
4,0.8578792932941699,0.2670195288088587,Social,6.1964736226295205,1.5491184056573801,7.05435291592369,1
2,3.4013127814409323,0.1146331198948123,Referral,7.454386411923568,3.727193205961784,10.8556991933645,1
2,6.9743116935396365,0.568850569677509,Organic,4.258929191120856,2.129464595560428,11.233240884660493,1
7,1.461973493360584,0.2697323004990163,Organic,5.5605232141344505,0.7943604591620643,7.022496707495034,0
3,4.530192373640143,0.4083479036832517,Organic,4.846905857973225,1.6156352859910752,9.377098231613369,1
1,3.870654891625632,0.3242820099808756,Paid,4.233456594303714,4.233456594303714,8.104111485929346,1
3,0.1841144544765073,0.0921936800478581,Organic,4.225225030189277,1.4084083433964256,4.409339484665784,1
7,2.6132947349468547,0.0638982734274325,Referral,1.2281586148949573,0.17545123069927962,3.841453349841812,1
5,0.418439201342019,0.0373369035429517,Paid,6.582763687438805,1.316552737487761,7.001202888780824,0
5,10.262900039309546,0.1555971943377716,Organic,3.173374520837555,0.6346749041675109,13.436274560147101,0
4,5.004500071786718,0.1968875133823541,Organic,3.451759403480348,0.862939850870087,8.456259475267066,0
5,0.3486705861681433,0.2015935228040229,Organic,3.0407844951682623,0.6081568990336524,3.3894550813364055,1
5,0.389478787248825,0.4247626822087775,Organic,1.6757687363673446,0.3351537472734689,2.0652475236161694,1
3,2.707709794002205,0.2073449463506079,Paid,2.7656822614507868,0.9218940871502622,5.473392055452992,1
3,1.268852573771844,0.0331324301402708,Paid,7.756455818462473,2.5854852728208244,9.025308392234317,1
6,0.1065888811101379,0.1859838275408097,Social,1.828669941216248,0.30477832353604134,1.9352588223263858,1
6,2.340311001166423,0.037686626876772,Organic,0.2255832151814558,0.03759720253024263,2.565894216347879,1
4,1.472309770221044,0.4129601366253074,Direct,0.6701252718954297,0.16753131797385742,2.1424350421164737,1
9,0.3196720025843135,0.6754313090337782,Organic,2.458751805759717,0.273194645084413,2.7784238083440305,1
6,4.857258809335712,0.2935369658814276,Organic,0.5661324772113467,0.0943554128685578,5.423391286547059,1
5,7.398022654435072,0.393245576265178,Referral,1.7582114807413474,0.3516422961482695,9.156234135176419,1
5,4.239072530574339,0.1794876359124095,Social,6.936113613500307,1.3872227227000615,11.175186144074647,1
4,5.18504122732762,0.2476432613493844,Organic,9.170584490804552,2.292646122701138,14.355625718132172,1
10,0.7319165340964041,0.1864129688823687,Referral,0.7870498841479842,0.07870498841479842,1.5189664182443883,1
6,0.917835296373848,0.624656972520562,Social,2.980979880807161,0.49682998013452684,3.898815177181009,0
2,0.7015805860141602,0.337603562709081,Social,2.608252823560937,1.3041264117804685,3.309833409575097,1
4,4.345319165932967,0.0287929683193823,Organic,5.790953604914294,1.4477384012285734,10.13627277084726,0
3,8.864754583822222,0.2185211166175287,Social,2.0147432917832275,0.6715810972610758,10.87949787560545,1
2,3.7851999165112513,0.2476224459368273,Social,5.702744841634412,2.851372420817206,9.487944758145662,0
5,6.39768567773557,0.3445137807943357,Referral,9.24603130389294,1.849206260778588,15.64371698162851,1
6,3.0541324069941216,0.2676906446227921,Social,13.689439890022056,2.281573315003676,16.74357229701618,0
5,1.471402298348164,0.2413342596032923,Direct,0.4743160417645521,0.09486320835291043,1.945718340112716,1
10,1.664131991635062,0.3324456101653984,Paid,3.9128954916570087,0.39128954916570086,5.5770274832920705,1
5,0.234927288284569,0.3491580242540016,Organic,3.5074852884322527,0.7014970576864505,3.7424125767168217,1
5,0.0958878004607623,0.343395616152479,Paid,6.925161643582835,1.3850323287165671,7.021049444043597,1
4,3.567012232307317,0.3359683682393812,Organic,7.862577090155547,1.9656442725388867,11.429589322462864,0
4,1.7310506204483256,0.0951944025834899,Organic,3.316048891015241,0.8290122227538103,5.047099511463567,1
3,2.410326673368135,0.4063735901569503,Paid,9.927656398409026,3.3092187994696753,12.33798307177716,1
6,2.4470378470532093,0.2472113025781624,Organic,2.967770557067128,0.49462842617785463,5.414808404120337,1
4,0.974597967318705,0.3568658269877995,Referral,1.573682889645753,0.3934207224114383,2.548280856964458,1
2,1.938175451078997,0.2658512328764058,Social,5.735960728814948,2.867980364407474,7.674136179893946,0
9,1.9089410479486952,0.3252518548296949,Paid,1.1577660659037785,0.12864067398930873,3.0667071138524737,1
5,1.4751639424157277,0.3932570324596753,Direct,5.517503513808257,1.1035007027616515,6.992667456223985,1
9,5.1556728449863805,0.0909793337107155,Organic,5.696601766644912,0.6329557518494346,10.852274611631293,1
5,1.7998668413195869,0.1889284250099668,Social,6.916473761490087,1.3832947522980175,8.716340602809673,1
5,2.776331414998081,0.1642863153350331,Social,2.973164094884842,0.5946328189769684,5.749495509882923,1
1,6.7762822969344665,0.0512001194772509,Organic,6.47996611116226,6.47996611116226,13.256248408096727,1
5,6.034981364361935,0.3195416615462995,Organic,0.3839075501831925,0.0767815100366385,6.4188889145451276,1
8,6.633361542654452,0.0832936121284505,Organic,4.716308439375521,0.5895385549219401,11.349669982029972,0
6,0.9441527680072368,0.579476039583109,Social,3.82498286914969,0.6374971448582817,4.769135637156927,1
2,0.1068270929303397,0.6208996638707637,Social,7.575048449123924,3.787524224561962,7.6818755420542635,0
5,0.9076432632003524,0.1125292644168937,Organic,13.61465526311444,2.722931052622888,14.522298526314792,1
5,0.9801309701634568,0.2955270940034283,Paid,10.782517223846042,2.1565034447692084,11.762648194009499,1
4,7.202589800739837,0.33616327214139,Organic,0.8175141664774211,0.2043785416193553,8.020103967217258,1
6,3.142982523875423,0.3349777178028925,Paid,3.530392639181119,0.5883987731968532,6.6733751630565425,1
5,0.2557063687650984,0.3307137663217387,Direct,2.121120392580613,0.42422407851612254,2.3768267613457112,1
6,0.4363906533340707,0.6032646104536045,Organic,1.4284737105200571,0.23807895175334284,1.8648643638541278,1
5,0.5076573614552399,0.3431515583052584,Direct,4.634242625725892,0.9268485251451783,5.141899987181132,1
4,2.9861783501828336,0.1690976848225153,Social,1.841314495022296,0.460328623755574,4.827492845205129,0
7,3.988767105472297,0.333913788897978,Direct,4.039988250061184,0.5771411785801692,8.02875535553348,1
5,5.8907177688681935,0.2558546012211838,Organic,2.6843616543722644,0.5368723308744529,8.575079423240458,0
7,8.472229726341876,0.1104118270518409,Organic,4.705387302180784,0.6721981860258264,13.177617028522661,1
6,0.6758295636332056,0.1098079253418398,Organic,2.084484107886397,0.34741401798106614,2.7603136715196026,0
4,1.1122020103697632,0.252441043778289,Referral,6.742278267268566,1.6855695668171415,7.854480277638329,0
8,0.8245853371753671,0.4092603975781829,Referral,2.8536156870424603,0.35670196088030753,3.6782010242178274,0
4,1.3330617647802283,0.2636784310112573,Organic,1.813395948504584,0.453348987126146,3.1464577132848124,1
3,7.383515552879057,0.5311580804012489,Social,3.2482304839120326,1.0827434946373442,10.631746036791089,0
5,2.5677930255808645,0.4514916276840939,Organic,5.111094378605321,1.0222188757210642,7.678887404186185,0
10,4.020430428351154,0.3024359623163166,Organic,2.03203946294664,0.20320394629466398,6.052469891297793,1
6,2.0207351307762327,0.456166019702349,Paid,3.4182350002156525,0.5697058333692754,5.438970130991885,0
4,0.0878474734655312,0.3379518050280474,Organic,3.0856235622004995,0.7714058905501249,3.1734710356660307,1
3,0.1990460306371376,0.3911684955479673,Organic,1.4103474653974752,0.4701158217991584,1.6093934960346128,1
3,2.316071408367624,0.017976743421496,Organic,6.54020733300812,2.1800691110027066,8.856278741375744,1
5,3.8059503767009946,0.125009974042444,Social,7.754137658358261,1.5508275316716522,11.560088035059255,1
2,0.7274781121339704,0.3448001508091992,Social,5.104160426784452,2.552080213392226,5.831638538918422,0
6,3.839426834317345,0.1714311244708553,Paid,8.802778389010902,1.467129731501817,12.642205223328247,0
2,4.9927242942706895,0.2827268904148389,Referral,2.4861643360342534,1.2430821680171267,7.478888630304943,0
5,1.592561969264463,0.3484302373990572,Paid,2.6609004634403224,0.5321800926880644,4.253462432704786,0
2,4.116218695756936,0.4268730419937465,Organic,5.0010455920028125,2.5005227960014063,9.117264287759749,0
6,1.5526945962252972,0.0197994884041227,Referral,1.8448901920669585,0.30748169867782643,3.3975847882922556,0
3,3.402879714250271,0.472950623054485,Referral,0.6003820536315855,0.2001273512105285,4.003261767881856,1
5,4.331732913454186,0.2978066000685604,Referral,7.516459463561049,1.5032918927122099,11.848192377015234,0
2,14.457548518893848,0.139911844654334,Referral,1.9925820766737496,0.9962910383368748,16.450130595567597,1
6,1.271177453183789,0.2606681935989561,Referral,7.347503766487548,1.2245839610812579,8.618681219671338,1
6,1.58819500408896,0.4146561285519516,Organic,5.570132212931676,0.928355368821946,7.158327217020636,1
7,0.5431992483146756,0.1190702129908198,Social,4.969958642186269,0.7099940917408956,5.513157890500945,0
